                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    114,                0.75797,                0.47749,                 1.0408,                0.74366,                0.47768,                0.53531,                0.38874,                0.94516,                 0.7353,                  1.152,             0.00024445,             0.00024445,             0.00024445
                    115,                0.76781,                0.48354,                 1.0495,                0.72198,                0.49186,                0.54013,                0.39424,                0.93612,                0.72564,                 1.1538,             0.00024196,             0.00024196,             0.00024196
                    116,                0.76604,                0.48466,                 1.0496,                0.71974,                0.49113,                0.53699,                0.39165,                0.94277,                0.73003,                  1.161,             0.00023947,             0.00023947,             0.00023947
                    117,                 0.7711,                0.48257,                 1.0515,                0.75394,                0.48032,                0.53835,                0.39212,                0.94029,                0.73187,                  1.151,             0.00023698,             0.00023698,             0.00023698
                    118,                0.76418,                 0.4826,                 1.0503,                0.73274,                 0.4879,                 0.5386,                0.39306,                0.94041,                0.73295,                 1.1544,             0.00023449,             0.00023449,             0.00023449
                    119,                 0.7608,                0.47924,                  1.046,                0.76503,                0.47944,                 0.5384,                  0.393,                0.94044,                0.73088,                 1.1621,             0.00023199,             0.00023199,             0.00023199
                    120,                0.76273,                0.48076,                 1.0495,                0.76065,                0.47843,                0.53805,                0.39361,                 0.9413,                0.72518,                 1.1523,              0.0002295,              0.0002295,              0.0002295
                    121,                0.75216,                0.48218,                 1.0465,                0.75781,                0.47572,                0.52951,                 0.3866,                0.94025,                0.72923,                 1.1539,             0.00022701,             0.00022701,             0.00022701
                    122,                0.75721,                0.47853,                 1.0507,                0.73325,                0.48433,                0.53625,                 0.3915,                0.93649,                0.72971,                 1.1464,             0.00022452,             0.00022452,             0.00022452
                    123,                0.77911,                0.48775,                 1.0426,                0.72811,                0.47888,                 0.5299,                0.38757,                0.93704,                0.73546,                 1.1547,             0.00022203,             0.00022203,             0.00022203
                    124,                0.75797,                0.47785,                 1.0435,                0.74597,                0.48125,                0.53574,                0.38965,                0.93914,                0.72704,                  1.153,             0.00021954,             0.00021954,             0.00021954
                    125,                0.75937,                0.47714,                 1.0385,                0.75486,                0.47932,                0.53384,                 0.3881,                0.94323,                0.72963,                 1.1533,             0.00021704,             0.00021704,             0.00021704
                    126,                0.76859,                0.48274,                  1.033,                0.73021,                0.48315,                0.53519,                0.38909,                0.93926,                0.73144,                 1.1488,             0.00021455,             0.00021455,             0.00021455
                    127,                0.76094,                0.47818,                 1.0457,                0.75527,                 0.4752,                0.53555,                0.38843,                0.94156,                0.74469,                 1.1502,             0.00021206,             0.00021206,             0.00021206
                    128,                0.75702,                0.47853,                 1.0351,                0.73974,                0.47993,                0.53409,                0.38887,                  0.943,                0.73379,                  1.152,             0.00020957,             0.00020957,             0.00020957
                    129,                0.74541,                0.47284,                 1.0357,                0.71955,                0.48812,                0.53499,                0.39037,                0.94586,                0.72583,                 1.1527,             0.00020708,             0.00020708,             0.00020708
                    130,                 0.7556,                0.47969,                 1.0376,                0.75193,                0.47922,                0.53708,                0.39276,                0.93945,                0.73134,                 1.1523,             0.00020459,             0.00020459,             0.00020459
                    131,                0.75041,                0.47083,                 1.0345,                0.72845,                0.48367,                0.53694,                  0.392,                0.94189,                 0.7339,                  1.154,             0.00020209,             0.00020209,             0.00020209
                    132,                 0.7414,                0.47571,                 1.0542,                0.75429,                0.47473,                0.53076,                0.38674,                0.94582,                0.74239,                 1.1511,              0.0001996,              0.0001996,              0.0001996
                    133,                0.74741,                0.47002,                 1.0362,                0.72821,                0.47885,                0.53594,                0.39098,                0.94419,                0.73463,                 1.1521,             0.00019711,             0.00019711,             0.00019711
                    134,                0.74432,                0.47142,                 1.0465,                0.77624,                0.47393,                0.53859,                0.39302,                0.94247,                0.73411,                 1.1633,             0.00019462,             0.00019462,             0.00019462
                    135,                0.74643,                 0.4674,                 1.0488,                 0.7436,                 0.4868,                 0.5351,                 0.3905,                 0.9406,                  0.729,                  1.157,             0.00019213,             0.00019213,             0.00019213
                    136,                0.76201,                0.48577,                 1.0492,                 0.7529,                0.48046,                0.53315,                0.38927,                0.93973,                0.73941,                 1.1515,             0.00018964,             0.00018964,             0.00018964
                    137,                0.73128,                0.46228,                 1.0356,                0.76494,                0.47244,                0.53376,                0.38996,                0.93755,                0.74136,                 1.1488,             0.00018715,             0.00018715,             0.00018715
                    138,                0.75922,                0.47853,                 1.0473,                0.72812,                0.48602,                0.53478,                0.38868,                0.94198,                0.73999,                 1.1577,             0.00018465,             0.00018465,             0.00018465
                    139,                 0.7468,                 0.4671,                 1.0363,                 0.7383,                0.48454,                0.53757,                0.39129,                0.94146,                 0.7374,                 1.1487,             0.00018216,             0.00018216,             0.00018216
                    140,                0.74172,                0.46911,                 1.0446,                0.74115,                0.47961,                0.53738,                0.39284,                0.93632,                0.73846,                 1.1496,             0.00017967,             0.00017967,             0.00017967
                    141,                0.73872,                0.46829,                  1.044,                0.76247,                0.48031,                0.53988,                0.39513,                0.93086,                0.73701,                 1.1464,             0.00017718,             0.00017718,             0.00017718
                    142,                0.77191,                0.48222,                 1.0459,                0.74427,                0.47975,                0.53712,                0.39261,                0.93694,                0.73347,                 1.1485,             0.00017469,             0.00017469,             0.00017469
                    143,                0.75509,                 0.4697,                 1.0319,                0.73352,                0.48639,                0.53701,                0.39121,                0.94022,                0.74692,                 1.1554,              0.0001722,              0.0001722,              0.0001722
                    144,                0.74081,                0.47068,                 1.0407,                0.74315,                0.48337,                 0.5396,                 0.3938,                0.93925,                0.74246,                 1.1523,              0.0001697,              0.0001697,              0.0001697
                    145,                0.73221,                0.46059,                  1.043,                0.74432,                0.48379,                0.53503,                 0.3894,                 0.9434,                0.72797,                 1.1618,             0.00016721,             0.00016721,             0.00016721
                    146,                0.75883,                0.47432,                  1.034,                0.75784,                0.47477,                0.53413,                0.38937,                0.94002,                0.73483,                 1.1567,             0.00016472,             0.00016472,             0.00016472
                    147,                0.75137,                0.47192,                 1.0425,                0.72133,                0.48445,                0.53328,                0.38914,                0.93775,                0.73686,                 1.1553,             0.00016223,             0.00016223,             0.00016223
                    148,                0.74456,                0.46497,                 1.0394,                0.75373,                0.47994,                0.53813,                0.39223,                0.93513,                0.73655,                 1.1643,             0.00015974,             0.00015974,             0.00015974
                    149,                0.71607,                0.45742,                 1.0359,                 0.7283,                0.48338,                0.53237,                 0.3879,                0.93464,                0.73668,                 1.1548,             0.00015725,             0.00015725,             0.00015725
                    150,                0.73938,                0.46597,                 1.0294,                 0.7369,                0.48285,                 0.5333,                0.38771,                0.93964,                0.74326,                 1.1532,             0.00015475,             0.00015475,             0.00015475
                    151,                0.74513,                 0.4698,                  1.034,                0.75249,                0.47914,                0.53342,                0.39029,                0.93968,                0.73831,                 1.1532,             0.00015226,             0.00015226,             0.00015226
                    152,                0.73486,                0.46037,                 1.0318,                0.74229,                0.48638,                0.53602,                0.39089,                0.94024,                0.73924,                 1.1687,             0.00014977,             0.00014977,             0.00014977
