                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                0.92743,                0.60207,                 1.0716,                0.70036,                0.45306,                0.49501,                0.35232,                 1.0209,                0.77367,                 1.1542,             0.00012377,             0.00012377,             0.00012377
                    114,                0.90618,                 0.5837,                 1.0719,                0.69544,                0.46105,                0.49657,                0.35512,                 1.0114,                0.77534,                 1.1613,             0.00012018,             0.00012018,             0.00012018
                    115,                0.91139,                0.58617,                 1.0782,                0.71296,                0.45464,                0.49795,                0.35578,                 1.0171,                0.77385,                 1.1549,             0.00011939,             0.00011939,             0.00011939
                    116,                0.91743,                0.58854,                 1.0831,                0.73061,                0.44945,                0.49699,                0.35441,                 1.0181,                0.77257,                 1.1525,             0.00011583,             0.00011583,             0.00011583
                    117,                 0.9197,                0.58819,                  1.083,                0.72677,                0.44637,                0.49554,                0.35343,                 1.0191,                0.77262,                 1.1603,             0.00011226,             0.00011226,             0.00011226
                    118,                0.91263,                0.59103,                 1.0833,                 0.7149,                0.45013,                 0.4982,                0.35621,                 1.0109,                 0.7737,                 1.1578,             0.00011153,             0.00011153,             0.00011153
                    119,                0.91113,                0.58591,                 1.0756,                0.73214,                0.45065,                0.50139,                0.35855,                 1.0138,                0.76857,                 1.1586,             0.00010799,             0.00010799,             0.00010799
                    120,                0.91148,                0.58548,                 1.0843,                0.72257,                0.45527,                0.50124,                0.35729,                 1.0161,                0.77356,                 1.1586,             0.00010445,             0.00010445,             0.00010445
                    121,                0.90333,                0.59581,                 1.0815,                0.73604,                0.45154,                0.49954,                0.35552,                 1.0119,                0.77179,                 1.1551,             0.00010378,             0.00010378,             0.00010378
                    122,                0.90879,                0.58341,                 1.0851,                0.73312,                0.44919,                0.50104,                0.35732,                  1.015,                0.77344,                 1.1565,             0.00010026,             0.00010026,             0.00010026
                    123,                0.93443,                0.60021,                  1.075,                 0.7451,                0.45195,                0.49941,                0.35548,                 1.0131,                0.76725,                 1.1535,             9.9622e-05,             9.9622e-05,             9.9622e-05
                    124,                0.90876,                0.58654,                  1.075,                0.73643,                 0.4536,                0.49917,                0.35625,                 1.0136,                0.76657,                 1.1611,             9.6127e-05,             9.6127e-05,             9.6127e-05
                    125,                0.91052,                0.58599,                 1.0696,                0.73903,                0.44953,                0.49995,                0.35658,                  1.016,                0.76929,                 1.1551,             9.2632e-05,             9.2632e-05,             9.2632e-05
                    126,                0.92044,                0.58954,                 1.0658,                0.72261,                0.45358,                0.50231,                0.35835,                 1.0116,                0.77133,                  1.152,              9.205e-05,              9.205e-05,              9.205e-05
                    127,                 0.9108,                0.58596,                 1.0805,                0.74397,                0.44939,                0.50316,                0.35854,                 1.0138,                0.77354,                 1.1509,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                0.90593,                0.58375,                 1.0617,                0.73888,                  0.451,                0.50034,                0.35734,                 1.0101,                0.77153,                 1.1547,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.89056,                 0.5769,                 1.0655,                0.70269,                0.45577,                0.49742,                0.35519,                 1.0138,                0.77332,                 1.1529,             8.4578e-05,             8.4578e-05,             8.4578e-05
                    130,                0.90922,                 0.5892,                 1.0771,                0.72088,                0.45403,                0.49695,                0.35505,                 1.0129,                0.77518,                 1.1549,             8.1129e-05,             8.1129e-05,             8.1129e-05
                    131,                0.90585,                0.57972,                 1.0688,                0.73373,                0.44762,                0.49866,                 0.3567,                 1.0102,                0.77249,                 1.1517,             7.7681e-05,             7.7681e-05,             7.7681e-05
                    132,                0.89863,                 0.5914,                 1.0865,                0.73826,                0.44639,                0.49602,                 0.3533,                 1.0157,                0.77323,                 1.1546,             7.7204e-05,             7.7204e-05,             7.7204e-05
                    133,                0.90276,                0.57859,                 1.0689,                0.72438,                0.44661,                0.49746,                0.35497,                  1.012,                0.77401,                 1.1516,             7.3778e-05,             7.3778e-05,             7.3778e-05
                    134,                0.90231,                0.58058,                 1.0796,                0.72259,                0.45709,                0.50067,                0.35718,                 1.0137,                 0.7727,                 1.1532,             7.0353e-05,             7.0353e-05,             7.0353e-05
                    135,                0.89625,                0.57452,                  1.079,                0.75924,                0.44482,                 0.5008,                0.35777,                 1.0138,                0.77471,                 1.1537,             6.9927e-05,             6.9927e-05,             6.9927e-05
                    136,                0.92235,                0.60648,                 1.0839,                0.73339,                0.45161,                0.49866,                0.35576,                 1.0142,                0.77324,                 1.1547,             6.6524e-05,             6.6524e-05,             6.6524e-05
                    137,                 0.8807,                0.56689,                 1.0714,                0.73531,                0.45261,                0.49973,                0.35676,                 1.0105,                 0.7709,                 1.1559,              6.312e-05,              6.312e-05,              6.312e-05
                    138,                0.91361,                0.59135,                 1.0792,                0.72366,                0.45261,                0.49828,                0.35701,                 1.0108,                 0.7702,                 1.1551,             5.9716e-05,             5.9716e-05,             5.9716e-05
                    139,                0.90576,                 0.5791,                 1.0706,                0.71704,                0.45333,                0.49681,                0.35581,                 1.0109,                0.77264,                 1.1573,             5.9363e-05,             5.9363e-05,             5.9363e-05
                    140,                0.89402,                0.58063,                  1.079,                0.75149,                0.44673,                0.49873,                0.35659,                 1.0096,                0.77227,                 1.1583,             5.5981e-05,             5.5981e-05,             5.5981e-05
                    141,                0.89254,                 0.5789,                 1.0759,                0.74857,                0.45017,                0.50089,                0.35953,                 1.0065,                0.77053,                 1.1524,               5.26e-05,               5.26e-05,               5.26e-05
                    142,                 0.9301,                0.60201,                 1.0752,                0.73433,                 0.4514,                0.49873,                0.35673,                 1.0092,                0.76929,                 1.1561,             5.2295e-05,             5.2295e-05,             5.2295e-05
                    143,                0.91029,                0.58015,                 1.0633,                0.73128,                0.44939,                0.49839,                0.35666,                 1.0092,                0.77079,                 1.1602,             4.8935e-05,             4.8935e-05,             4.8935e-05
                    144,                0.89408,                0.57701,                 1.0742,                0.73674,                0.44826,                0.49953,                0.35649,                 1.0113,                0.77232,                 1.1557,             4.5575e-05,             4.5575e-05,             4.5575e-05
                    145,                0.88937,                0.57011,                 1.0761,                0.72251,                0.45475,                0.49926,                0.35634,                 1.0123,                0.77201,                 1.1548,             4.2216e-05,             4.2216e-05,             4.2216e-05
                    146,                0.91556,                0.58795,                 1.0666,                0.72576,                0.45033,                0.49793,                0.35545,                 1.0142,                0.77169,                  1.153,             4.1979e-05,             4.1979e-05,             4.1979e-05
