                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.90975,                0.58654,                 1.0689,                0.73706,                0.45324,                0.49795,                0.35538,                 1.0101,                0.78766,                 1.1544,             0.00015226,             0.00015226,             0.00015226
                    152,                0.90037,                 0.5763,                 1.0691,                0.74822,                0.45193,                0.50252,                0.35874,                 1.0066,                0.77778,                 1.1554,             0.00014977,             0.00014977,             0.00014977
                    153,                0.91657,                0.58566,                 1.0729,                0.72294,                0.45615,                0.49939,                 0.3557,                  1.014,                0.78132,                 1.1574,             0.00014728,             0.00014728,             0.00014728
                    154,                0.89969,                0.58104,                 1.0748,                0.74464,                0.44629,                 0.4996,                0.35835,                  1.009,                0.78282,                 1.1573,             0.00014479,             0.00014479,             0.00014479
                    155,                 0.9129,                0.57916,                 1.0681,                0.73007,                0.45565,                0.49972,                0.35854,                   1.01,                0.77851,                 1.1537,              0.0001423,              0.0001423,              0.0001423
                    156,                0.89772,                 0.5777,                 1.0769,                0.73915,                0.45472,                 0.4971,                0.35478,                 1.0149,                0.78513,                 1.1505,             0.00013981,             0.00013981,             0.00013981
                    157,                0.91833,                0.58659,                 1.0658,                0.72123,                0.45502,                 0.4992,                0.35643,                 1.0092,                0.77908,                 1.1556,             0.00013731,             0.00013731,             0.00013731
                    158,                0.87645,                0.56696,                  1.062,                0.72761,                0.45628,                0.49939,                0.35773,                 1.0049,                0.77868,                 1.1561,             0.00013482,             0.00013482,             0.00013482
                    159,                0.89739,                0.57607,                  1.068,                0.71403,                0.45641,                0.49694,                0.35413,                 1.0111,                0.78189,                  1.158,             0.00013233,             0.00013233,             0.00013233
                    160,                0.87249,                0.56391,                 1.0582,                0.71895,                0.45704,                0.49837,                0.35657,                 1.0061,                0.78151,                 1.1614,             0.00012984,             0.00012984,             0.00012984
                    161,                0.89222,                0.56737,                 1.0665,                0.70961,                0.45833,                0.49383,                0.35411,                  1.011,                0.78324,                 1.1537,             0.00012735,             0.00012735,             0.00012735
                    162,                0.91478,                0.58073,                  1.058,                0.74226,                0.44874,                0.49896,                0.35566,                 1.0167,                0.78606,                 1.1568,             0.00012486,             0.00012486,             0.00012486
                    163,                0.90841,                0.59632,                 1.0727,                0.72228,                0.45959,                 0.4987,                0.35532,                 1.0127,                0.78128,                 1.1635,             0.00012236,             0.00012236,             0.00012236
                    164,                0.89916,                0.58101,                 1.0665,                0.72526,                0.45521,                0.49915,                0.35808,                 1.0125,                0.77974,                 1.1647,             0.00011987,             0.00011987,             0.00011987
                    165,                0.89721,                0.57524,                 1.0729,                0.75382,                0.44738,                0.49803,                0.35511,                 1.0136,                0.78421,                 1.1589,             0.00011738,             0.00011738,             0.00011738
                    166,                0.89578,                0.57366,                 1.0636,                0.74648,                0.44676,                0.49931,                0.35592,                 1.0131,                0.78356,                 1.1568,             0.00011489,             0.00011489,             0.00011489
                    167,                0.87663,                0.56273,                 1.0647,                0.74815,                0.44694,                0.49918,                0.35896,                 1.0077,                0.77914,                 1.1552,              0.0001124,              0.0001124,              0.0001124
                    168,                0.89428,                0.57328,                 1.0603,                0.75916,                0.44448,                0.50159,                0.36043,                 1.0061,                0.78172,                 1.1586,             0.00010991,             0.00010991,             0.00010991
                    169,                 0.8806,                0.56361,                 1.0666,                0.75154,                0.44492,                 0.4974,                0.35753,                 1.0052,                0.78118,                 1.1601,             0.00010741,             0.00010741,             0.00010741
                    170,                0.90924,                0.57925,                  1.072,                0.72579,                0.45329,                0.49629,                0.35493,                 1.0153,                0.78457,                 1.1585,             0.00010492,             0.00010492,             0.00010492
                    171,                0.88146,                0.56508,                 1.0626,                0.73777,                0.45227,                 0.4971,                0.35459,                  1.011,                0.78268,                 1.1595,             0.00010243,             0.00010243,             0.00010243
                    172,                0.87425,                0.56809,                 1.0621,                0.72815,                0.45041,                 0.4979,                0.35545,                 1.0079,                0.78532,                 1.1565,              9.994e-05,              9.994e-05,              9.994e-05
                    173,                0.92328,                0.61158,                 1.0861,                0.75393,                0.44226,                0.49778,                0.35715,                 1.0087,                0.78401,                 1.1541,             9.7448e-05,             9.7448e-05,             9.7448e-05
                    174,                0.89916,                0.63287,                 1.0718,                  0.725,                0.45621,                0.49939,                0.35707,                 1.0101,                0.78394,                 1.1548,             9.4957e-05,             9.4957e-05,             9.4957e-05
                    175,                0.88891,                0.56758,                 1.0608,                0.76578,                0.44307,                0.49485,                0.35503,                 1.0104,                0.78643,                 1.1543,             9.2465e-05,             9.2465e-05,             9.2465e-05
                    176,                0.89321,                0.57088,                  1.071,                0.73365,                0.45331,                0.49738,                0.35644,                 1.0102,                0.78226,                 1.1525,             8.9974e-05,             8.9974e-05,             8.9974e-05
                    177,                0.90459,                0.57013,                 1.0709,                0.73307,                0.45351,                0.49585,                0.35575,                 1.0054,                0.77886,                 1.1549,             8.7482e-05,             8.7482e-05,             8.7482e-05
                    178,                0.89949,                0.57691,                 1.0611,                0.75639,                 0.4498,                0.49642,                0.35483,                  1.008,                0.78319,                 1.1525,             8.4991e-05,             8.4991e-05,             8.4991e-05
                    179,                0.87948,                0.56149,                 1.0619,                0.73686,                0.46006,                0.50005,                0.35913,                0.99997,                0.77838,                 1.1573,             8.2499e-05,             8.2499e-05,             8.2499e-05
                    180,                0.87949,                  0.567,                 1.0686,                0.75638,                0.44883,                0.49824,                 0.3578,                 1.0031,                0.77948,                 1.1513,             8.0007e-05,             8.0007e-05,             8.0007e-05
                    181,                0.88683,                0.56735,                 1.0539,                0.77774,                0.44229,                 0.4974,                0.35769,                 1.0042,                0.78054,                  1.157,             7.7516e-05,             7.7516e-05,             7.7516e-05
                    182,                0.88711,                0.57082,                 1.0607,                0.75341,                0.44842,                0.49773,                0.35708,                 1.0069,                0.78002,                 1.1567,             7.5024e-05,             7.5024e-05,             7.5024e-05
                    183,                0.87086,                0.56176,                 1.0635,                0.73197,                0.45658,                0.49686,                0.35752,                 1.0057,                0.78516,                 1.1567,             7.2533e-05,             7.2533e-05,             7.2533e-05
                    184,                0.88868,                 0.5669,                 1.0686,                0.75906,                0.44922,                0.49961,                0.35919,                 1.0057,                0.78324,                  1.156,             7.0041e-05,             7.0041e-05,             7.0041e-05
                    185,                0.88237,                 0.5767,                 1.0546,                0.73174,                0.45462,                0.49965,                0.35917,                 1.0035,                0.78318,                 1.1538,             6.7549e-05,             6.7549e-05,             6.7549e-05
                    186,                0.87134,                0.56056,                 1.0688,                0.74383,                0.45295,                0.49834,                0.35736,                 1.0055,                0.78323,                 1.1527,             6.5058e-05,             6.5058e-05,             6.5058e-05
                    187,                 0.8968,                0.56327,                 1.0498,                0.73826,                 0.4546,                0.49841,                0.35778,                 1.0032,                0.78343,                  1.159,             6.2566e-05,             6.2566e-05,             6.2566e-05
                    188,                0.88272,                0.56541,                 1.0751,                0.73769,                0.45561,                0.49743,                0.35738,                 1.0038,                0.78496,                 1.1555,             6.0075e-05,             6.0075e-05,             6.0075e-05
                    189,                0.90198,                0.58373,                  1.057,                0.75723,                0.45102,                0.49866,                 0.3583,                 1.0031,                0.78346,                 1.1528,             5.7583e-05,             5.7583e-05,             5.7583e-05
                    190,                0.88714,                0.56925,                  1.066,                0.75436,                0.45013,                0.49693,                0.35665,                  1.003,                 0.7838,                 1.1518,             5.5092e-05,             5.5092e-05,             5.5092e-05
                    191,                0.87844,                0.56405,                 1.0607,                0.75863,                0.44982,                0.49923,                0.35863,                 1.0018,                0.78577,                 1.1554,               5.26e-05,               5.26e-05,               5.26e-05
                    192,                0.86037,                 0.5532,                 1.0611,                 0.7605,                0.44564,                0.49902,                0.35786,                 1.0052,                0.78424,                 1.1541,             5.0108e-05,             5.0108e-05,             5.0108e-05
                    193,                0.88847,                 0.5709,                 1.0654,                0.73625,                0.45397,                0.50005,                0.35832,                 1.0043,                0.78185,                 1.1535,             4.7617e-05,             4.7617e-05,             4.7617e-05
                    194,                0.88266,                0.56708,                  1.055,                 0.7397,                0.45299,                0.49876,                0.35802,                  1.004,                0.78318,                 1.1537,             4.5125e-05,             4.5125e-05,             4.5125e-05
                    195,                0.88328,                0.57634,                 1.0767,                0.74222,                0.45618,                0.49977,                0.36009,                 1.0035,                 0.7843,                 1.1526,             4.2634e-05,             4.2634e-05,             4.2634e-05
                    196,                0.88607,                0.56722,                 1.0635,                0.74213,                0.45522,                0.49995,                0.35998,                 1.0028,                0.78198,                 1.1552,             4.0142e-05,             4.0142e-05,             4.0142e-05
                    197,                0.86126,                0.55842,                 1.0667,                 0.7284,                0.45555,                0.49902,                0.35896,                  1.003,                0.78253,                 1.1572,             3.7651e-05,             3.7651e-05,             3.7651e-05
                    198,                0.87973,                0.56608,                  1.068,                0.73775,                0.45624,                0.49991,                0.35946,                 1.0025,                0.78322,                 1.1554,             3.5159e-05,             3.5159e-05,             3.5159e-05
                    199,                0.89274,                0.56074,                 1.0693,                0.74241,                0.45443,                0.49961,                0.35957,                 1.0039,                0.78427,                 1.1565,             3.2667e-05,             3.2667e-05,             3.2667e-05
                    200,                0.89148,                0.58787,                 1.0605,                0.74303,                0.44879,                0.49543,                0.35618,                 1.0105,                0.78894,                 1.1559,             3.0176e-05,             3.0176e-05,             3.0176e-05
                    201,                0.91333,                0.60878,                 1.0967,                0.74143,                0.44935,                 0.4921,                0.35351,                 1.0132,                0.78971,                 1.1548,             2.7684e-05,             2.7684e-05,             2.7684e-05
                    202,                0.87259,                0.55601,                 1.0641,                0.74402,                0.44775,                0.49219,                0.35346,                 1.0105,                0.78901,                 1.1534,             2.5193e-05,             2.5193e-05,             2.5193e-05
                    203,                0.86663,                0.55089,                 1.0638,                0.75157,                0.44658,                0.49463,                0.35527,                 1.0094,                0.78638,                 1.1553,             2.2701e-05,             2.2701e-05,             2.2701e-05
                    204,                0.86404,                0.55295,                 1.0551,                 0.7395,                0.45246,                0.49552,                0.35626,                 1.0089,                 0.7848,                 1.1549,             2.0209e-05,             2.0209e-05,             2.0209e-05
                    205,                0.87825,                0.56084,                 1.0673,                0.72806,                0.45502,                0.49633,                0.35671,                 1.0099,                0.78449,                 1.1548,             1.7718e-05,             1.7718e-05,             1.7718e-05
                    206,                0.85463,                0.54572,                 1.0547,                0.74274,                0.45118,                0.49703,                 0.3569,                 1.0114,                0.78327,                 1.1549,             1.5226e-05,             1.5226e-05,             1.5226e-05
                    207,                0.86616,                0.56514,                 1.0976,                0.74102,                0.45383,                0.49754,                0.35791,                  1.011,                0.78306,                 1.1543,             1.2735e-05,             1.2735e-05,             1.2735e-05
                    208,                0.84329,                0.53857,                 1.0734,                0.74927,                0.45065,                0.49726,                0.35807,                 1.0107,                0.78317,                 1.1554,             1.0243e-05,             1.0243e-05,             1.0243e-05
                    209,                0.86879,                0.54109,                 1.0741,                 0.7517,                0.45035,                 0.4975,                 0.3579,                 1.0099,                 0.7825,                 1.1552,             7.7516e-06,             7.7516e-06,             7.7516e-06
